filepath,label
data/raw\buildings\14710.jpg,buildings
data/raw\sea\5390.jpg,sea
data/raw\sea\124.jpg,sea
data/raw\buildings\19552.jpg,buildings
data/raw\buildings\15518.jpg,buildings
data/raw\glacier\12974.jpg,glacier
data/raw\sea\6837.jpg,sea
data/raw\forest\2314.jpg,forest
data/raw\street\10364.jpg,street
data/raw\forest\813.jpg,forest
data/raw\mountain\2570.jpg,mountain
data/raw\mountain\2720.jpg,mountain
data/raw\sea\1172.jpg,sea
data/raw\forest\3651.jpg,forest
data/raw\buildings\12561.jpg,buildings
data/raw\forest\3702.jpg,forest
data/raw\forest\8188.jpg,forest
data/raw\buildings\13247.jpg,buildings
data/raw\sea\912.jpg,sea
data/raw\buildings\14217.jpg,buildings
data/raw\mountain\5626.jpg,mountain
data/raw\sea\7051.jpg,sea
data/raw\buildings\13284.jpg,buildings
data/raw\mountain\6510.jpg,mountain
data/raw\buildings\16221.jpg,buildings
data/raw\mountain\6726.jpg,mountain
data/raw\mountain\3587.jpg,mountain
data/raw\sea\6942.jpg,sea
data/raw\mountain\860.jpg,mountain
data/raw\sea\7027.jpg,sea
data/raw\glacier\15495.jpg,glacier
data/raw\glacier\14431.jpg,glacier
data/raw\mountain\1133.jpg,mountain
data/raw\mountain\2320.jpg,mountain
data/raw\buildings\17687.jpg,buildings
data/raw\street\6636.jpg,street
data/raw\mountain\4541.jpg,mountain
data/raw\street\16954.jpg,street
data/raw\glacier\12136.jpg,glacier
data/raw\buildings\19802.jpg,buildings
data/raw\street\6241.jpg,street
data/raw\buildings\17055.jpg,buildings
data/raw\sea\4493.jpg,sea
data/raw\street\17070.jpg,street
data/raw\forest\533.jpg,forest
data/raw\buildings\15794.jpg,buildings
data/raw\sea\781.jpg,sea
data/raw\buildings\18993.jpg,buildings
data/raw\buildings\19624.jpg,buildings
data/raw\mountain\6842.jpg,mountain
data/raw\street\8381.jpg,street
data/raw\sea\3218.jpg,sea
data/raw\mountain\6498.jpg,mountain
data/raw\street\8931.jpg,street
data/raw\mountain\5163.jpg,mountain
data/raw\glacier\16517.jpg,glacier
data/raw\street\16481.jpg,street
data/raw\mountain\5038.jpg,mountain
data/raw\street\7653.jpg,street
data/raw\street\14250.jpg,street
data/raw\street\14911.jpg,street
data/raw\glacier\17783.jpg,glacier
data/raw\sea\6955.jpg,sea
data/raw\sea\432.jpg,sea
data/raw\mountain\6470.jpg,mountain
data/raw\forest\3873.jpg,forest
data/raw\mountain\5886.jpg,mountain
data/raw\buildings\12551.jpg,buildings
data/raw\street\5758.jpg,street
data/raw\glacier\11970.jpg,glacier
data/raw\mountain\4390.jpg,mountain
data/raw\buildings\19077.jpg,buildings
data/raw\forest\7773.jpg,forest
data/raw\street\6130.jpg,street
data/raw\mountain\1819.jpg,mountain
data/raw\glacier\12414.jpg,glacier
data/raw\street\16209.jpg,street
data/raw\mountain\7226.jpg,mountain
data/raw\mountain\6888.jpg,mountain
data/raw\glacier\18631.jpg,glacier
data/raw\sea\6270.jpg,sea
data/raw\street\6570.jpg,street
data/raw\street\6798.jpg,street
data/raw\street\16419.jpg,street
data/raw\forest\1766.jpg,forest
data/raw\glacier\15260.jpg,glacier
data/raw\buildings\16199.jpg,buildings
data/raw\buildings\15451.jpg,buildings
data/raw\forest\7977.jpg,forest
data/raw\buildings\17537.jpg,buildings
data/raw\buildings\14439.jpg,buildings
data/raw\forest\438.jpg,forest
data/raw\sea\4408.jpg,sea
data/raw\sea\4232.jpg,sea
data/raw\street\8543.jpg,street
data/raw\sea\4861.jpg,sea
data/raw\mountain\3388.jpg,mountain
data/raw\glacier\15795.jpg,glacier
data/raw\sea\4958.jpg,sea
data/raw\forest\3617.jpg,forest
data/raw\mountain\5540.jpg,mountain
data/raw\buildings\18893.jpg,buildings
data/raw\buildings\15827.jpg,buildings
data/raw\glacier\18155.jpg,glacier
data/raw\mountain\3990.jpg,mountain
data/raw\glacier\12570.jpg,glacier
data/raw\street\6977.jpg,street
data/raw\buildings\18959.jpg,buildings
data/raw\mountain\6006.jpg,mountain
data/raw\sea\5023.jpg,sea
data/raw\glacier\13201.jpg,glacier
data/raw\forest\269.jpg,forest
data/raw\buildings\18258.jpg,buildings
data/raw\buildings\17662.jpg,buildings
data/raw\sea\2318.jpg,sea
data/raw\sea\5703.jpg,sea
data/raw\forest\8023.jpg,forest
data/raw\sea\7711.jpg,sea
data/raw\street\10195.jpg,street
data/raw\forest\6137.jpg,forest
data/raw\glacier\14404.jpg,glacier
data/raw\forest\1768.jpg,forest
data/raw\forest\5920.jpg,forest
data/raw\street\8706.jpg,street
data/raw\glacier\14262.jpg,glacier
data/raw\mountain\2390.jpg,mountain
data/raw\mountain\4062.jpg,mountain
data/raw\glacier\17544.jpg,glacier
data/raw\glacier\18853.jpg,glacier
data/raw\sea\7992.jpg,sea
data/raw\sea\1675.jpg,sea
data/raw\buildings\11613.jpg,buildings
data/raw\sea\4791.jpg,sea
data/raw\mountain\2281.jpg,mountain
data/raw\buildings\13846.jpg,buildings
data/raw\street\17030.jpg,street
data/raw\glacier\16302.jpg,glacier
data/raw\forest\567.jpg,forest
data/raw\glacier\15627.jpg,glacier
data/raw\sea\7594.jpg,sea
data/raw\forest\7720.jpg,forest
data/raw\sea\4569.jpg,sea
data/raw\forest\3582.jpg,forest
data/raw\street\15533.jpg,street
data/raw\sea\7424.jpg,sea
data/raw\street\9600.jpg,street
data/raw\forest\7802.jpg,forest
data/raw\glacier\16103.jpg,glacier
data/raw\sea\4865.jpg,sea
data/raw\street\16261.jpg,street
data/raw\mountain\2183.jpg,mountain
data/raw\forest\7665.jpg,forest
data/raw\sea\1895.jpg,sea
data/raw\street\14278.jpg,street
data/raw\forest\5524.jpg,forest
data/raw\mountain\1788.jpg,mountain
data/raw\street\14377.jpg,street
data/raw\forest\231.jpg,forest
data/raw\street\7475.jpg,street
data/raw\buildings\14543.jpg,buildings
data/raw\street\15308.jpg,street
data/raw\mountain\1127.jpg,mountain
data/raw\mountain\3890.jpg,mountain
data/raw\sea\2462.jpg,sea
data/raw\buildings\18389.jpg,buildings
data/raw\forest\8857.jpg,forest
data/raw\forest\6523.jpg,forest
data/raw\mountain\3224.jpg,mountain
data/raw\street\14905.jpg,street
data/raw\mountain\5224.jpg,mountain
data/raw\forest\6458.jpg,forest
data/raw\buildings\15361.jpg,buildings
data/raw\sea\687.jpg,sea
data/raw\street\6815.jpg,street
data/raw\buildings\14808.jpg,buildings
data/raw\forest\8384.jpg,forest
data/raw\glacier\12746.jpg,glacier
data/raw\forest\2457.jpg,forest
data/raw\mountain\1278.jpg,mountain
data/raw\buildings\18797.jpg,buildings
data/raw\glacier\13525.jpg,glacier
data/raw\forest\8850.jpg,forest
data/raw\sea\6111.jpg,sea
data/raw\street\5508.jpg,street
data/raw\buildings\17065.jpg,buildings
data/raw\forest\6517.jpg,forest
data/raw\forest\455.jpg,forest
data/raw\buildings\13534.jpg,buildings
data/raw\mountain\4442.jpg,mountain
data/raw\buildings\17903.jpg,buildings
data/raw\mountain\4923.jpg,mountain
data/raw\sea\5243.jpg,sea
data/raw\glacier\18236.jpg,glacier
data/raw\street\8307.jpg,street
data/raw\mountain\2915.jpg,mountain
data/raw\glacier\12495.jpg,glacier
data/raw\street\9911.jpg,street
data/raw\forest\8537.jpg,forest
data/raw\glacier\17104.jpg,glacier
data/raw\buildings\15487.jpg,buildings
data/raw\glacier\13742.jpg,glacier
data/raw\glacier\16938.jpg,glacier
data/raw\buildings\11428.jpg,buildings
data/raw\mountain\3239.jpg,mountain
data/raw\mountain\956.jpg,mountain
data/raw\sea\7777.jpg,sea
data/raw\sea\3074.jpg,sea
data/raw\buildings\11560.jpg,buildings
data/raw\forest\3300.jpg,forest
data/raw\street\9734.jpg,street
data/raw\buildings\11642.jpg,buildings
data/raw\sea\90.jpg,sea
data/raw\sea\6729.jpg,sea
data/raw\street\7876.jpg,street
data/raw\street\17047.jpg,street
data/raw\sea\6708.jpg,sea
data/raw\forest\3820.jpg,forest
data/raw\glacier\17072.jpg,glacier
data/raw\sea\3018.jpg,sea
data/raw\street\14209.jpg,street
data/raw\mountain\7126.jpg,mountain
data/raw\mountain\5395.jpg,mountain
data/raw\mountain\4522.jpg,mountain
data/raw\mountain\4776.jpg,mountain
data/raw\forest\6395.jpg,forest
data/raw\mountain\4941.jpg,mountain
data/raw\mountain\3662.jpg,mountain
data/raw\sea\7307.jpg,sea
data/raw\glacier\17449.jpg,glacier
data/raw\glacier\19241.jpg,glacier
data/raw\glacier\16537.jpg,glacier
data/raw\street\5631.jpg,street
data/raw\mountain\1432.jpg,mountain
data/raw\mountain\4120.jpg,mountain
data/raw\mountain\729.jpg,mountain
data/raw\mountain\4682.jpg,mountain
data/raw\sea\5625.jpg,sea
data/raw\forest\7590.jpg,forest
data/raw\mountain\4148.jpg,mountain
data/raw\street\16004.jpg,street
data/raw\street\7853.jpg,street
data/raw\glacier\15247.jpg,glacier
data/raw\street\15930.jpg,street
data/raw\buildings\15577.jpg,buildings
data/raw\forest\8379.jpg,forest
data/raw\sea\3561.jpg,sea
data/raw\forest\5682.jpg,forest
data/raw\forest\5935.jpg,forest
data/raw\mountain\1637.jpg,mountain
data/raw\buildings\18415.jpg,buildings
data/raw\forest\1584.jpg,forest
data/raw\forest\5099.jpg,forest
data/raw\sea\5663.jpg,sea
data/raw\glacier\13278.jpg,glacier
data/raw\glacier\13993.jpg,glacier
data/raw\buildings\16614.jpg,buildings
data/raw\glacier\17250.jpg,glacier
data/raw\sea\3467.jpg,sea
data/raw\buildings\17154.jpg,buildings
data/raw\forest\2255.jpg,forest
data/raw\mountain\7845.jpg,mountain
data/raw\street\17137.jpg,street
data/raw\sea\6274.jpg,sea
data/raw\street\10349.jpg,street
data/raw\glacier\19536.jpg,glacier
data/raw\forest\7644.jpg,forest
data/raw\forest\5840.jpg,forest
data/raw\glacier\13709.jpg,glacier
data/raw\buildings\13860.jpg,buildings
data/raw\sea\5858.jpg,sea
data/raw\glacier\13783.jpg,glacier
data/raw\forest\3172.jpg,forest
data/raw\forest\2526.jpg,forest
data/raw\buildings\18052.jpg,buildings
data/raw\buildings\11410.jpg,buildings
data/raw\sea\8425.jpg,sea
data/raw\street\6412.jpg,street
data/raw\forest\651.jpg,forest
data/raw\mountain\276.jpg,mountain
data/raw\sea\4648.jpg,sea
data/raw\glacier\16112.jpg,glacier
data/raw\glacier\12897.jpg,glacier
data/raw\glacier\17826.jpg,glacier
data/raw\forest\1154.jpg,forest
data/raw\glacier\19544.jpg,glacier
data/raw\mountain\5878.jpg,mountain
data/raw\buildings\15955.jpg,buildings
data/raw\glacier\13097.jpg,glacier
data/raw\glacier\14540.jpg,glacier
data/raw\sea\2015.jpg,sea
data/raw\street\7449.jpg,street
data/raw\sea\2617.jpg,sea
data/raw\forest\4739.jpg,forest
data/raw\street\8415.jpg,street
data/raw\forest\1957.jpg,forest
data/raw\street\9817.jpg,street
data/raw\mountain\1828.jpg,mountain
data/raw\glacier\13608.jpg,glacier
data/raw\glacier\12342.jpg,glacier
data/raw\forest\5001.jpg,forest
data/raw\mountain\3275.jpg,mountain
data/raw\glacier\17283.jpg,glacier
data/raw\forest\6616.jpg,forest
data/raw\sea\341.jpg,sea
data/raw\forest\3029.jpg,forest
data/raw\glacier\16420.jpg,glacier
data/raw\forest\4020.jpg,forest
data/raw\mountain\3719.jpg,mountain
data/raw\mountain\3460.jpg,mountain
data/raw\mountain\1140.jpg,mountain
data/raw\street\16433.jpg,street
data/raw\street\16191.jpg,street
data/raw\mountain\1597.jpg,mountain
data/raw\forest\8275.jpg,forest
data/raw\buildings\18335.jpg,buildings
data/raw\street\10643.jpg,street
data/raw\forest\3105.jpg,forest
data/raw\buildings\17462.jpg,buildings
data/raw\buildings\12244.jpg,buildings
data/raw\street\8727.jpg,street
data/raw\buildings\18279.jpg,buildings
data/raw\sea\4982.jpg,sea
data/raw\glacier\13285.jpg,glacier
data/raw\sea\481.jpg,sea
data/raw\forest\5785.jpg,forest
data/raw\glacier\19737.jpg,glacier
data/raw\street\7786.jpg,street
data/raw\buildings\16123.jpg,buildings
data/raw\mountain\2422.jpg,mountain
data/raw\buildings\16952.jpg,buildings
data/raw\mountain\2983.jpg,mountain
data/raw\street\15509.jpg,street
data/raw\glacier\16070.jpg,glacier
data/raw\buildings\13315.jpg,buildings
data/raw\buildings\15491.jpg,buildings
data/raw\forest\2600.jpg,forest
data/raw\buildings\19846.jpg,buildings
data/raw\street\7718.jpg,street
data/raw\buildings\19374.jpg,buildings
data/raw\glacier\17500.jpg,glacier
data/raw\street\5809.jpg,street
data/raw\sea\6691.jpg,sea
data/raw\forest\3959.jpg,forest
data/raw\glacier\13575.jpg,glacier
data/raw\street\7527.jpg,street
data/raw\forest\195.jpg,forest
data/raw\glacier\18253.jpg,glacier
data/raw\sea\4527.jpg,sea
data/raw\buildings\12827.jpg,buildings
data/raw\mountain\7763.jpg,mountain
data/raw\buildings\12818.jpg,buildings
data/raw\forest\887.jpg,forest
data/raw\buildings\15523.jpg,buildings
data/raw\forest\6818.jpg,forest
data/raw\glacier\12983.jpg,glacier
data/raw\street\17249.jpg,street
data/raw\buildings\12703.jpg,buildings
data/raw\street\9108.jpg,street
data/raw\street\9878.jpg,street
data/raw\street\8350.jpg,street
data/raw\sea\4410.jpg,sea
data/raw\buildings\15675.jpg,buildings
data/raw\buildings\12042.jpg,buildings
data/raw\forest\5534.jpg,forest
data/raw\mountain\4886.jpg,mountain
data/raw\forest\2661.jpg,forest
data/raw\mountain\5459.jpg,mountain
data/raw\forest\2947.jpg,forest
data/raw\street\16336.jpg,street
data/raw\buildings\18025.jpg,buildings
data/raw\glacier\16969.jpg,glacier
data/raw\buildings\14434.jpg,buildings
data/raw\forest\7621.jpg,forest
data/raw\mountain\2968.jpg,mountain
data/raw\sea\8203.jpg,sea
data/raw\sea\5076.jpg,sea
data/raw\forest\2357.jpg,forest
data/raw\forest\1555.jpg,forest
data/raw\glacier\13182.jpg,glacier
data/raw\buildings\14556.jpg,buildings
data/raw\buildings\15845.jpg,buildings
data/raw\buildings\18291.jpg,buildings
data/raw\buildings\19180.jpg,buildings
data/raw\sea\5071.jpg,sea
data/raw\glacier\13266.jpg,glacier
data/raw\street\8754.jpg,street
data/raw\forest\8019.jpg,forest
data/raw\forest\5587.jpg,forest
data/raw\street\8058.jpg,street
data/raw\street\15092.jpg,street
data/raw\glacier\18436.jpg,glacier
data/raw\street\5500.jpg,street
data/raw\street\16708.jpg,street
data/raw\forest\1736.jpg,forest
data/raw\mountain\7788.jpg,mountain
data/raw\forest\7093.jpg,forest
data/raw\sea\2707.jpg,sea
data/raw\mountain\5885.jpg,mountain
data/raw\glacier\19049.jpg,glacier
data/raw\glacier\13384.jpg,glacier
data/raw\street\15530.jpg,street
data/raw\buildings\14456.jpg,buildings
data/raw\buildings\15030.jpg,buildings
data/raw\forest\115.jpg,forest
data/raw\street\7902.jpg,street
data/raw\street\16843.jpg,street
data/raw\mountain\5917.jpg,mountain
data/raw\mountain\5561.jpg,mountain
data/raw\sea\1709.jpg,sea
data/raw\mountain\3039.jpg,mountain
data/raw\mountain\2053.jpg,mountain
data/raw\buildings\14852.jpg,buildings
data/raw\sea\5047.jpg,sea
data/raw\buildings\15784.jpg,buildings
data/raw\buildings\18854.jpg,buildings
data/raw\sea\4622.jpg,sea
data/raw\street\6064.jpg,street
data/raw\sea\3264.jpg,sea
data/raw\sea\2644.jpg,sea
data/raw\street\6886.jpg,street
data/raw\sea\89.jpg,sea
data/raw\sea\6722.jpg,sea
data/raw\sea\5145.jpg,sea
data/raw\sea\5649.jpg,sea
data/raw\street\5447.jpg,street
data/raw\forest\2310.jpg,forest
data/raw\street\7741.jpg,street
data/raw\mountain\3157.jpg,mountain
data/raw\glacier\15338.jpg,glacier
data/raw\street\15752.jpg,street
data/raw\mountain\2604.jpg,mountain
data/raw\buildings\13681.jpg,buildings
data/raw\sea\7485.jpg,sea
data/raw\sea\486.jpg,sea
data/raw\glacier\17399.jpg,glacier
data/raw\street\14586.jpg,street
data/raw\street\8925.jpg,street
data/raw\sea\5129.jpg,sea
data/raw\sea\1840.jpg,sea
data/raw\buildings\12727.jpg,buildings
data/raw\forest\4553.jpg,forest
data/raw\mountain\6915.jpg,mountain
data/raw\sea\5173.jpg,sea
data/raw\buildings\19782.jpg,buildings
data/raw\forest\2626.jpg,forest
data/raw\street\16036.jpg,street
data/raw\street\9744.jpg,street
data/raw\sea\1447.jpg,sea
data/raw\glacier\13764.jpg,glacier
data/raw\sea\3497.jpg,sea
data/raw\buildings\13222.jpg,buildings
data/raw\buildings\17032.jpg,buildings
data/raw\sea\419.jpg,sea
data/raw\sea\6124.jpg,sea
data/raw\buildings\15985.jpg,buildings
data/raw\forest\407.jpg,forest
data/raw\glacier\13527.jpg,glacier
data/raw\sea\6960.jpg,sea
data/raw\glacier\14750.jpg,glacier
data/raw\sea\6506.jpg,sea
data/raw\forest\2840.jpg,forest
data/raw\glacier\19883.jpg,glacier
data/raw\buildings\14662.jpg,buildings
data/raw\glacier\16131.jpg,glacier
data/raw\sea\6856.jpg,sea
data/raw\mountain\4010.jpg,mountain
data/raw\buildings\19256.jpg,buildings
data/raw\buildings\18467.jpg,buildings
data/raw\forest\5483.jpg,forest
data/raw\street\16525.jpg,street
data/raw\street\6009.jpg,street
data/raw\sea\8233.jpg,sea
data/raw\glacier\13967.jpg,glacier
data/raw\buildings\13511.jpg,buildings
data/raw\glacier\13440.jpg,glacier
data/raw\glacier\19095.jpg,glacier
data/raw\sea\102.jpg,sea
data/raw\sea\345.jpg,sea
data/raw\forest\7595.jpg,forest
data/raw\glacier\12519.jpg,glacier
data/raw\mountain\5513.jpg,mountain
data/raw\sea\8340.jpg,sea
data/raw\sea\3718.jpg,sea
data/raw\mountain\3385.jpg,mountain
data/raw\sea\6979.jpg,sea
data/raw\buildings\18084.jpg,buildings
data/raw\sea\7791.jpg,sea
data/raw\glacier\18657.jpg,glacier
data/raw\mountain\6495.jpg,mountain
data/raw\forest\4421.jpg,forest
data/raw\street\6991.jpg,street
data/raw\forest\7238.jpg,forest
data/raw\buildings\14898.jpg,buildings
data/raw\mountain\5086.jpg,mountain
data/raw\buildings\11338.jpg,buildings
data/raw\mountain\5921.jpg,mountain
data/raw\forest\2889.jpg,forest
data/raw\street\16496.jpg,street
data/raw\mountain\1006.jpg,mountain
data/raw\mountain\3163.jpg,mountain
data/raw\buildings\13777.jpg,buildings
data/raw\forest\5341.jpg,forest
data/raw\forest\6779.jpg,forest
data/raw\mountain\4953.jpg,mountain
data/raw\sea\4450.jpg,sea
data/raw\street\16959.jpg,street
data/raw\forest\8545.jpg,forest
data/raw\street\7726.jpg,street
data/raw\forest\3558.jpg,forest
data/raw\sea\8603.jpg,sea
data/raw\street\17089.jpg,street
data/raw\mountain\4299.jpg,mountain
data/raw\sea\8502.jpg,sea
data/raw\street\15295.jpg,street
data/raw\sea\6864.jpg,sea
data/raw\forest\1004.jpg,forest
data/raw\street\17095.jpg,street
data/raw\forest\1144.jpg,forest
data/raw\glacier\16856.jpg,glacier
data/raw\sea\441.jpg,sea
data/raw\sea\8201.jpg,sea
data/raw\buildings\17806.jpg,buildings
data/raw\buildings\19164.jpg,buildings
data/raw\street\8293.jpg,street
data/raw\forest\8277.jpg,forest
data/raw\street\7692.jpg,street
data/raw\forest\7345.jpg,forest
data/raw\street\7085.jpg,street
data/raw\street\8557.jpg,street
data/raw\forest\6042.jpg,forest
data/raw\buildings\17896.jpg,buildings
data/raw\glacier\13947.jpg,glacier
data/raw\glacier\15102.jpg,glacier
data/raw\forest\3732.jpg,forest
data/raw\forest\4293.jpg,forest
data/raw\street\6132.jpg,street
data/raw\forest\8162.jpg,forest
data/raw\mountain\2803.jpg,mountain
data/raw\buildings\18099.jpg,buildings
data/raw\buildings\12863.jpg,buildings
data/raw\glacier\14390.jpg,glacier
data/raw\buildings\18550.jpg,buildings
data/raw\mountain\7744.jpg,mountain
data/raw\forest\6522.jpg,forest
data/raw\forest\8427.jpg,forest
data/raw\street\6731.jpg,street
data/raw\forest\3130.jpg,forest
data/raw\sea\8569.jpg,sea
data/raw\buildings\12930.jpg,buildings
data/raw\glacier\19326.jpg,glacier
data/raw\mountain\7360.jpg,mountain
data/raw\street\8095.jpg,street
data/raw\glacier\15411.jpg,glacier
data/raw\glacier\16321.jpg,glacier
data/raw\street\14260.jpg,street
data/raw\buildings\15538.jpg,buildings
data/raw\forest\3403.jpg,forest
data/raw\forest\6533.jpg,forest
data/raw\sea\4076.jpg,sea
data/raw\sea\4144.jpg,sea
data/raw\mountain\4676.jpg,mountain
data/raw\mountain\3650.jpg,mountain
data/raw\sea\1021.jpg,sea
data/raw\glacier\19319.jpg,glacier
data/raw\forest\7053.jpg,forest
data/raw\forest\8033.jpg,forest
data/raw\buildings\18167.jpg,buildings
data/raw\glacier\11676.jpg,glacier
data/raw\street\15852.jpg,street
data/raw\sea\8673.jpg,sea
data/raw\glacier\15268.jpg,glacier
data/raw\mountain\3232.jpg,mountain
data/raw\street\10260.jpg,street
data/raw\forest\8442.jpg,forest
data/raw\sea\5241.jpg,sea
data/raw\sea\5011.jpg,sea
data/raw\forest\5014.jpg,forest
data/raw\mountain\7252.jpg,mountain
data/raw\forest\929.jpg,forest
data/raw\street\14805.jpg,street
data/raw\buildings\14161.jpg,buildings
data/raw\street\5588.jpg,street
data/raw\buildings\17345.jpg,buildings
data/raw\mountain\6919.jpg,mountain
data/raw\mountain\7060.jpg,mountain
data/raw\glacier\18339.jpg,glacier
data/raw\forest\4943.jpg,forest
data/raw\forest\1733.jpg,forest
data/raw\sea\6400.jpg,sea
data/raw\mountain\5065.jpg,mountain
data/raw\forest\4004.jpg,forest
data/raw\street\7818.jpg,street
data/raw\sea\7825.jpg,sea
data/raw\buildings\14991.jpg,buildings
data/raw\mountain\3967.jpg,mountain
data/raw\forest\7803.jpg,forest
data/raw\glacier\13924.jpg,glacier
data/raw\forest\4271.jpg,forest
data/raw\sea\2886.jpg,sea
data/raw\buildings\15877.jpg,buildings
data/raw\buildings\13472.jpg,buildings
data/raw\sea\1543.jpg,sea
data/raw\forest\7683.jpg,forest
data/raw\forest\2862.jpg,forest
data/raw\forest\1475.jpg,forest
data/raw\street\5892.jpg,street
data/raw\mountain\1513.jpg,mountain
data/raw\sea\2451.jpg,sea
data/raw\buildings\12942.jpg,buildings
data/raw\forest\3494.jpg,forest
data/raw\sea\5748.jpg,sea
data/raw\street\9875.jpg,street
data/raw\sea\1295.jpg,sea
data/raw\street\7367.jpg,street
data/raw\glacier\13421.jpg,glacier
data/raw\street\9885.jpg,street
data/raw\forest\5992.jpg,forest
data/raw\glacier\18374.jpg,glacier
data/raw\buildings\14365.jpg,buildings
data/raw\street\14839.jpg,street
data/raw\sea\2623.jpg,sea
data/raw\street\6203.jpg,street
data/raw\street\8413.jpg,street
data/raw\forest\2699.jpg,forest
data/raw\street\5780.jpg,street
data/raw\forest\3001.jpg,forest
data/raw\mountain\282.jpg,mountain
data/raw\mountain\439.jpg,mountain
data/raw\street\16875.jpg,street
data/raw\street\8446.jpg,street
data/raw\buildings\17296.jpg,buildings
data/raw\street\10297.jpg,street
data/raw\street\10524.jpg,street
data/raw\street\9770.jpg,street
data/raw\mountain\5263.jpg,mountain
data/raw\sea\5653.jpg,sea
data/raw\forest\4528.jpg,forest
data/raw\street\15995.jpg,street
data/raw\mountain\380.jpg,mountain
data/raw\buildings\13486.jpg,buildings
data/raw\forest\6812.jpg,forest
data/raw\mountain\7165.jpg,mountain
data/raw\glacier\15039.jpg,glacier
data/raw\forest\3315.jpg,forest
data/raw\mountain\3598.jpg,mountain
data/raw\buildings\18824.jpg,buildings
data/raw\glacier\14802.jpg,glacier
data/raw\sea\1437.jpg,sea
data/raw\sea\8185.jpg,sea
data/raw\mountain\2772.jpg,mountain
data/raw\glacier\18493.jpg,glacier
data/raw\street\6091.jpg,street
data/raw\sea\372.jpg,sea
data/raw\glacier\13040.jpg,glacier
data/raw\glacier\16174.jpg,glacier
data/raw\sea\253.jpg,sea
data/raw\sea\456.jpg,sea
data/raw\forest\3893.jpg,forest
data/raw\glacier\17361.jpg,glacier
data/raw\street\6072.jpg,street
data/raw\buildings\11961.jpg,buildings
data/raw\sea\5990.jpg,sea
data/raw\forest\7231.jpg,forest
data/raw\buildings\14723.jpg,buildings
data/raw\mountain\2853.jpg,mountain
data/raw\forest\1481.jpg,forest
data/raw\glacier\16827.jpg,glacier
data/raw\forest\5247.jpg,forest
data/raw\mountain\1826.jpg,mountain
data/raw\street\10648.jpg,street
data/raw\mountain\1181.jpg,mountain
data/raw\buildings\17406.jpg,buildings
data/raw\mountain\5153.jpg,mountain
data/raw\buildings\15176.jpg,buildings
data/raw\sea\6221.jpg,sea
data/raw\street\15150.jpg,street
data/raw\forest\5574.jpg,forest
data/raw\sea\2616.jpg,sea
data/raw\street\16557.jpg,street
data/raw\sea\1857.jpg,sea
data/raw\buildings\18758.jpg,buildings
data/raw\sea\386.jpg,sea
data/raw\mountain\7298.jpg,mountain
data/raw\glacier\17654.jpg,glacier
data/raw\forest\2333.jpg,forest
data/raw\street\16333.jpg,street
data/raw\sea\1075.jpg,sea
data/raw\mountain\5306.jpg,mountain
data/raw\buildings\11628.jpg,buildings
data/raw\buildings\19078.jpg,buildings
data/raw\sea\1976.jpg,sea
data/raw\mountain\2663.jpg,mountain
data/raw\sea\7.jpg,sea
data/raw\street\5897.jpg,street
data/raw\mountain\5018.jpg,mountain
data/raw\glacier\14622.jpg,glacier
data/raw\sea\4110.jpg,sea
data/raw\sea\8663.jpg,sea
data/raw\glacier\15718.jpg,glacier
data/raw\sea\5034.jpg,sea
data/raw\sea\1723.jpg,sea
data/raw\sea\585.jpg,sea
data/raw\glacier\16426.jpg,glacier
data/raw\glacier\19418.jpg,glacier
data/raw\buildings\15409.jpg,buildings
data/raw\glacier\16268.jpg,glacier
data/raw\mountain\2269.jpg,mountain
data/raw\mountain\4513.jpg,mountain
data/raw\forest\6310.jpg,forest
data/raw\mountain\395.jpg,mountain
data/raw\forest\2465.jpg,forest
data/raw\forest\5139.jpg,forest
data/raw\mountain\6589.jpg,mountain
data/raw\mountain\85.jpg,mountain
data/raw\buildings\13674.jpg,buildings
data/raw\forest\3384.jpg,forest
data/raw\sea\2229.jpg,sea
data/raw\buildings\14004.jpg,buildings
data/raw\glacier\15323.jpg,glacier
data/raw\sea\6369.jpg,sea
data/raw\glacier\12468.jpg,glacier
data/raw\sea\4654.jpg,sea
data/raw\glacier\15571.jpg,glacier
data/raw\mountain\5774.jpg,mountain
data/raw\forest\4839.jpg,forest
data/raw\mountain\3575.jpg,mountain
data/raw\mountain\710.jpg,mountain
data/raw\glacier\14115.jpg,glacier
data/raw\street\9118.jpg,street
data/raw\glacier\18819.jpg,glacier
data/raw\mountain\4695.jpg,mountain
data/raw\forest\7179.jpg,forest
data/raw\glacier\12510.jpg,glacier
data/raw\street\17036.jpg,street
data/raw\forest\4289.jpg,forest
data/raw\street\14687.jpg,street
data/raw\mountain\5521.jpg,mountain
data/raw\street\8589.jpg,street
data/raw\mountain\1925.jpg,mountain
data/raw\street\10039.jpg,street
data/raw\forest\4747.jpg,forest
data/raw\glacier\19443.jpg,glacier
data/raw\mountain\4102.jpg,mountain
data/raw\sea\272.jpg,sea
data/raw\buildings\17673.jpg,buildings
data/raw\forest\997.jpg,forest
data/raw\glacier\15440.jpg,glacier
data/raw\mountain\3284.jpg,mountain
data/raw\mountain\6057.jpg,mountain
data/raw\mountain\2003.jpg,mountain
data/raw\street\7265.jpg,street
data/raw\glacier\16721.jpg,glacier
data/raw\street\8170.jpg,street
data/raw\buildings\14876.jpg,buildings
